reduced_dim_0,reduced_dim_1,label
4.5105853,6.92219,3
11.429131,8.443516,1
10.921192,8.035443,1
6.1217937,5.071406,5
2.0440202,1.4854909,6
13.421136,2.9567003,7
-1.1395465,4.822914,0
7.4767485,10.688032,2
7.8389435,11.212745,2
-0.25110674,5.06429,0
4.0447183,6.13264,5
7.9718056,6.1325903,8
11.216583,9.482767,1
11.614582,2.1323771,9
11.35176,10.2541275,1
10.409128,9.399295,3
-0.958076,5.1075892,0
4.0801425,7.236424,3
-0.67754996,3.922105,0
6.2321863,3.3282344,5
0.3364612,3.9493332,0
11.052529,8.686701,1
5.267869,5.4312344,3
10.284389,1.5984609,4
2.6600747,2.0243852,6
8.914495,9.475779,2
12.94602,2.3475544,9
11.611006,2.779741,9
13.13712,0.055419993,9
3.5262928,1.3861773,6
3.658573,1.8555608,6
6.535832,6.1341243,8
10.533695,6.4281545,1
7.792909,6.12602,8
10.800225,6.096231,7
12.887057,4.729706,7
8.16846,11.143163,2
4.7642064,5.854595,5
7.2695208,6.581606,8
11.282556,0.7511738,4
6.630877,3.5715637,5
5.374473,5.595356,5
1.4515407,0.9617772,6
4.075554,7.246611,3
13.233052,-0.050609548,9
10.483496,6.6469307,1
5.4332113,6.31368,8
13.397402,4.388037,7
10.99884,8.49368,1
10.9091835,3.5672233,9
11.71927,4.335338,7
12.021588,11.007436,1
5.56461,7.6256957,3
4.7850018,8.503612,3
13.0135,0.5636065,9
11.849423,9.825062,1
11.564165,0.024292175,4
3.8542573,2.3548753,6
12.593332,1.9878064,9
8.258106,9.405977,2
7.803704,6.200615,8
4.8292,4.83585,5
6.375486,3.6141264,5
4.1440496,1.5886029,6
6.8647,3.119132,5
12.954699,3.1592839,7
11.809971,9.23076,1
12.128873,0.89907753,4
4.6136913,7.000902,3
3.9065537,1.3595362,6
6.444169,3.6148727,5
12.051987,11.11193,1
6.590082,7.025672,8
13.534931,4.579303,7
11.698358,11.865703,1
11.196202,9.543804,1
-0.49378872,3.9371614,0
7.8923783,10.255334,2
3.027692,1.4197745,6
12.868486,4.673099,7
5.699127,4.7373385,5
6.279234,4.582913,5
12.124561,1.695662,9
4.4874325,6.8279686,3
12.263869,4.4700108,7
3.0967638,1.3839633,6
-1.4419341,3.8529959,0
0.17170367,4.123422,0
10.8733,3.330569,9
-0.39550605,3.954541,0
12.460965,4.7430205,7
11.741647,3.357618,9
11.564309,0.21517682,4
5.211342,5.58096,5
12.00941,-0.20283023,4
6.3681955,3.4133902,5
0.4758043,4.3740735,0
12.200741,2.1042948,4
6.1515903,4.626853,5
5.890597,7.070703,3
-1.7481643,4.5163965,0
11.643578,8.998724,1
2.8087232,0.78494173,6
12.073182,2.3195655,9
11.990655,2.8064137,9
5.240286,7.3601165,3
12.230369,1.5423796,9
11.074983,8.239254,1
5.9452724,3.86072,3
4.517127,5.4526353,5
11.816895,10.914875,1
13.036321,0.41531572,9
8.877925,10.562244,3
0.34889147,4.743006,0
-0.9724792,4.1270347,0
12.377297,0.8095571,4
8.3191,6.022474,8
2.496183,1.8797642,6
1.2416282,0.9289053,6
5.3473887,7.717655,9
5.515677,8.4934435,3
8.388303,5.908861,8
13.306019,4.303104,7
10.910201,7.0426784,1
11.592144,2.6706362,9
5.6726284,6.937968,3
4.1739736,7.66371,3
5.218361,4.5039997,5
8.53461,9.347774,2
4.509382,7.628685,3
3.5975728,2.2770376,6
4.7280755,8.274252,3
12.794231,0.5128133,4
14.115786,3.3650131,7
11.621096,2.7035224,9
11.780473,0.6958858,4
4.4294376,6.3968,3
1.777372,1.5747432,6
4.8468814,7.338284,3
4.8764706,6.8885455,3
12.991337,0.48363918,9
12.091825,4.0132055,7
11.1785755,7.7366257,1
12.618166,3.8488443,7
8.252527,10.348141,2
5.085499,7.095519,3
8.148562,10.31131,2
5.187846,8.549955,3
11.682452,3.0780082,9
4.8085318,6.9135504,3
7.5841103,6.925952,8
13.158143,0.15905814,9
8.683815,10.716202,2
5.8616633,3.5370574,3
11.853092,0.54158723,4
6.6532636,3.1048582,5
2.89507,1.2543621,6
7.974077,6.422122,8
11.162179,1.452115,4
11.68205,3.3235996,4
5.197986,5.1091323,5
5.4973245,8.445148,3
11.554152,11.542914,1
4.117002,7.545911,3
11.238877,8.218195,1
3.655674,1.368505,6
11.917756,2.7274995,9
6.05917,4.5563345,5
7.465422,6.473937,8
13.256168,3.9424756,7
12.351392,0.98721766,7
-0.7895308,3.5152836,0
8.350597,9.835129,2
12.22547,4.4155827,7
6.1104474,6.3376493,8
7.950222,10.703412,2
10.407182,7.1363716,1
11.07957,10.42834,1
4.1003847,7.0422797,3
5.422505,8.334274,3
6.3550925,6.4412827,8
11.062323,1.6828587,4
4.6589584,5.9045978,5
1.1442748,0.85958076,6
4.8053637,6.919724,3
13.345344,3.436928,7
10.380507,1.2533742,4
12.47877,1.7919961,9
7.3308787,6.1064134,8
11.736474,9.396388,1
11.620386,3.2652724,9
8.196724,10.288757,2
9.963287,2.626056,4
5.6775336,7.3481903,3
13.017043,0.42847458,9
8.685276,9.005498,2
8.148356,10.519286,2
12.495875,3.623433,7
8.976412,10.33013,2
5.9943814,5.23678,5
11.125148,1.2583984,4
4.7485414,5.8098516,5
7.8583126,10.169231,2
-1.4852794,4.366172,0
12.239635,2.081174,9
10.691792,2.3669255,4
5.28708,8.210313,3
1.8547142,1.0200275,6
12.1045065,2.2120402,9
11.293318,10.582449,1
12.823973,0.12837891,9
11.885502,1.4559203,9
10.375039,6.3945937,1
8.942205,9.471466,2
4.20552,1.6723181,6
-0.1089115,4.066863,0
5.102772,6.671692,3
4.1609535,1.6459546,6
4.097075,5.497831,5
14.439466,2.7463663,7
4.274861,7.4446235,3
4.7054944,6.8057942,3
-0.7018379,4.429623,0
-1.4308108,4.290799,0
6.081736,5.5905013,8
6.350621,6.0402594,8
11.019991,4.063021,9
4.3596697,8.244271,3
8.402257,9.55835,2
6.2522116,3.4024038,5
7.4501734,6.5645432,8
11.800958,4.992541,7
12.161341,10.872595,1
-1.1461138,4.782253,0
-1.3296332,4.411842,0
7.772664,6.642941,8
11.554768,11.645489,1
7.9319153,6.1006527,8
-0.91742986,4.600992,0
8.2677765,8.225518,2
12.021997,0.6238479,4
8.8920965,9.3623905,2
8.553025,6.3840714,8
6.969734,3.4958277,5
5.146944,7.3591533,3
-1.3060367,5.411568,0
6.5815277,6.0953217,8
8.206444,9.261746,2
3.3287885,1.9324045,6
13.071585,-0.13081005,9
4.5179133,7.6070437,3
11.055845,1.015293,4
12.955947,3.296835,7
12.759598,2.2389574,9
11.818387,10.924126,1
10.604819,7.227523,1
4.806402,7.4824634,3
3.4736075,1.1151944,6
7.9669104,11.187181,2
7.637194,10.331428,2
8.42137,6.2997446,8
-1.3501928,5.323793,0
10.616977,7.642462,1
7.3134594,3.1812944,5
5.05457,5.759953,5
11.488226,2.603756,9
10.46223,1.2560165,4
12.2221155,0.93293107,4
5.0707006,5.1778235,5
4.8638144,6.319544,3
4.7618513,7.57314,3
7.316627,2.8444986,6
7.1944995,3.0644448,5
0.18696818,5.435575,0
1.7204365,1.289888,6
13.563697,3.371537,7
7.2760234,6.059201,8
12.127408,4.4978695,7
6.3583274,4.21487,6
4.1063185,6.1628976,5
5.43759,7.421658,3
5.0950856,7.2185454,3
12.044242,2.5595658,9
5.8653336,7.320037,3
6.6786323,6.1819544,8
9.488111,10.307394,0
3.5221534,2.1213229,6
11.666357,3.230775,9
-0.9778748,5.1974206,6
7.958287,6.1945415,8
-1.1821358,3.8820841,0
13.927764,3.9591105,7
8.54759,6.828183,8
10.585238,6.737891,4
12.661376,5.047799,7
11.29391,9.972963,1
4.6175947,7.3097324,3
9.200651,9.386276,2
12.230078,1.994164,9
12.217775,0.06835027,4
7.549973,7.0493445,8
2.853912,1.832678,6
2.6074667,1.025625,6
11.295186,9.455003,1
8.009426,6.8223896,8
12.517793,1.7994485,9
11.351602,2.654973,9
11.045294,1.2344956,4
11.009487,1.2248161,4
11.681175,10.788659,1
0.09440585,3.8836796,0
1.3667295,0.7182027,6
6.0992465,3.4840388,5
14.475748,2.3267183,7
-0.8862338,3.5591283,0
4.6140633,6.6232634,3
4.262723,6.082997,5
11.330605,2.932284,9
1.3578223,0.6969496,6
12.803078,3.3153005,7
4.6838093,8.28727,3
11.807222,0.61308306,4
13.431089,4.476238,7
13.096202,0.0072762603,9
12.454769,4.9513717,7
-0.40452665,4.344783,0
8.020891,6.619324,8
5.060524,8.378658,3
10.708107,1.5780964,4
11.174733,1.2628297,4
4.0021334,6.6127763,3
12.727522,3.0537083,7
4.7966957,5.1193385,5
-1.3717396,4.7231936,0
1.21199,0.8994397,6
10.709705,6.7720914,1
1.1276755,4.263736,0
4.2969136,7.827357,3
10.275649,2.452127,4
0.28483316,4.4168477,0
5.243261,5.662051,5
11.664679,11.86949,1
-0.82054377,5.4533014,0
12.357091,1.7259568,3
9.304475,9.649643,2
6.4555016,6.0639815,8
8.648043,9.37423,2
4.5249205,7.968733,3
1.8028566,1.2791799,6
13.075184,4.8732057,7
9.034854,10.38747,2
13.104211,-0.17836988,9
6.8624053,3.399031,5
5.678251,7.7092376,5
11.322847,9.261293,1
-0.031884123,3.9834995,0
7.679787,5.9289503,8
5.530138,7.4512787,3
5.2205973,6.6103477,3
10.413111,2.34313,4
13.465139,3.6573346,7
11.580531,11.528837,1
11.232626,5.254119,7
5.085054,8.251622,3
7.6301465,10.028872,2
3.939564,6.0795584,5
0.95357597,4.679245,0
4.9000187,5.1206527,5
11.965784,10.775771,1
8.51471,8.746149,2
12.836951,3.9818313,7
6.4293985,3.8549316,5
12.704183,1.4337279,9
4.9346805,8.172721,3
1.5977435,0.94743246,6
11.945033,2.8030796,9
8.077201,10.906429,2
11.671993,11.709884,1
11.5403595,11.700489,1
-1.0251389,3.6327064,0
4.6851683,4.907886,5
6.196094,3.9761326,5
10.750166,8.252565,1
13.223692,4.7704086,7
6.5999417,3.2830946,5
5.49379,4.942463,5
4.7670317,5.5649047,5
-0.45978785,3.6283667,0
12.016829,1.8930022,9
5.3005867,4.7233953,5
10.378463,6.670798,1
3.1047392,1.4649123,6
4.7687206,8.073507,3
5.6148996,5.000731,5
8.28651,6.7896624,3
13.095403,4.0360017,7
8.06841,7.054521,8
9.059094,10.005104,2
11.511496,8.412347,1
7.524576,6.299035,8
4.5024586,7.1745286,3
11.601574,3.3338041,9
12.880434,-0.23539239,9
13.73658,3.8900728,7
-1.4931312,4.2459803,0
11.949579,0.68851453,4
11.351439,0.9327528,4
4.531772,5.4453087,5
13.316774,4.5964556,7
10.26331,2.4450347,4
11.122373,7.7972956,1
4.5055537,7.2724133,3
11.233954,7.713366,1
4.626719,7.0342445,3
11.519951,3.3716543,9
10.982271,8.843785,1
3.9875612,5.848634,5
4.3911734,7.901179,3
13.161431,1.2745866,9
5.7517304,7.8052697,3
12.280968,-0.5761526,4
5.3711095,5.9604754,8
11.066558,1.4314637,4
11.156237,7.4836073,4
4.965202,8.436781,3
7.6321855,10.772196,2
6.2983623,3.6320434,5
13.326357,3.078534,7
2.522126,1.2825369,6
0.20791963,4.0371675,0
5.4638534,6.972066,3
8.884424,8.869113,7
11.297889,8.87361,1
12.519175,1.0336155,9
12.465093,4.0339875,7
8.169575,6.9132338,8
-0.64466864,4.6588883,0
8.836667,9.390971,2
12.717601,4.960771,7
7.7139187,11.118081,2
-0.9568369,4.4650507,0
10.644714,7.7560573,1
8.253233,6.853046,8
6.6612597,3.4435503,5
3.2062476,1.135573,6
10.670301,6.536049,1
11.652179,2.5770886,9
12.958655,1.5870626,9
8.152464,10.189805,2
11.084302,2.6611557,4
12.049203,10.685322,1
10.785003,0.6862799,4
7.578305,10.998747,2
6.387788,6.449739,8
5.1443195,4.56619,5
12.77301,2.2281013,9
3.5036192,1.6914217,6
4.3048925,7.4880257,3
11.869711,2.4158275,9
12.616796,4.9251323,7
4.8981795,8.528231,3
9.359967,10.302343,2
14.251533,2.7546475,7
11.830463,0.74922657,4
4.316499,6.558496,3
5.400407,5.022814,5
8.04946,9.423372,2
11.473482,8.94918,1
10.764444,5.3382287,2
5.20676,7.3882246,3
10.916771,1.2846524,4
5.7160087,7.3248854,3
5.8819613,3.579933,5
8.426912,9.059135,2
8.0693445,6.289585,2
13.732118,2.820124,9
6.8696475,6.0665703,8
6.0328784,7.648005,3
8.681631,6.7425594,8
-1.4926814,5.0976725,0
12.541613,3.9283228,7
11.839023,2.3501608,9
11.647501,11.77735,1
7.123186,6.213312,8
9.308545,9.814015,2
11.014952,1.7219182,4
1.5992064,1.2459351,6
8.0256815,9.996615,2
4.9915833,8.272464,3
2.8123271,2.0830305,6
-0.33697197,3.6643217,0
8.059197,10.883932,2
5.032098,5.017535,5
4.8533173,6.431456,9
-0.31573078,5.2004504,0
12.6967945,3.9225574,7
8.255136,9.823387,2
7.8292003,11.086176,2
7.9911776,10.380397,2
12.234276,1.6008,9
11.684173,0.41001973,4
1.4480202,1.0280124,6
12.0463,-0.12441642,4
12.900898,0.82652587,9
-1.3526434,3.8970106,0
4.353385,5.95283,5
2.6379309,1.4356525,6
12.018706,1.0521611,4
-1.4264292,4.111187,0
7.056208,6.1867595,8
0.26730293,5.45053,0
11.085836,7.50403,1
8.436082,10.498977,2
12.019533,11.252157,1
4.4291286,5.562141,5
12.2915325,4.0492625,7
3.9339373,1.5414389,6
11.074478,8.819697,5
12.441923,4.094014,7
10.288554,2.3069568,4
11.569584,1.6241618,4
6.5061984,6.311341,8
7.410372,6.4238944,8
4.014213,1.3712349,6
12.599257,4.9716153,7
6.897941,6.11589,8
4.0316644,1.6428571,6
11.588387,10.74635,1
11.126607,10.309676,1
7.955287,10.027207,2
12.984288,0.13500297,9
12.056692,2.2009134,9
1.2033255,0.50457275,6
7.5559955,10.944468,2
3.7723649,1.0417956,6
11.595364,11.58124,1
14.454462,2.555047,7
0.4944565,5.096052,0
12.317706,0.5759156,4
11.961605,2.6682472,9
12.171254,0.16784723,4
11.702273,2.679219,9
7.858546,9.931137,2
12.240073,0.9374271,4
5.284967,7.592965,3
6.062321,5.2972236,5
12.128456,10.769473,1
12.272749,1.9787798,9
8.1598215,6.0763764,8
5.2534842,7.2382493,3
8.831258,9.435812,2
12.306476,-0.36330163,4
10.33479,2.4221432,4
11.457849,9.272876,1
4.103795,2.117513,6
4.7113914,8.087219,3
8.910825,9.483938,2
12.988019,-0.10552072,5
5.592316,5.039121,5
11.744973,9.219223,1
12.886325,1.2422988,9
11.917295,0.782631,4
13.466889,4.428623,7
12.380166,4.8255973,7
6.7340026,3.415553,5
-1.164206,5.057756,6
12.734657,-0.12006194,9
11.648236,11.5170145,1
11.560266,11.475359,1
11.544826,10.179341,1
11.385658,2.6935534,9
11.854875,4.3825607,7
13.0442095,1.7259275,9
7.041804,6.9317017,8
9.523346,8.863662,2
6.196781,6.246837,8
10.633381,2.3370924,4
7.839976,10.143825,2
12.383045,1.0012759,4
4.8195434,6.35544,3
10.576282,7.5901513,6
8.014119,5.7490273,8
6.3864136,6.3048725,8
4.7591987,7.7460146,3
4.3055573,6.0336084,5
13.6792755,2.5726383,7
5.474134,5.026741,5
1.2610016,0.9066744,6
11.25546,8.544505,1
12.700938,1.6104162,9
-0.76304424,5.4396176,0
13.548297,3.647151,7
12.56376,0.55417246,4
11.631498,10.74012,1
8.29302,6.6431804,8
7.294313,10.31112,2
1.0021029,4.727819,0
10.352922,3.0139947,4
13.122551,-0.15938583,9
4.7812424,8.6906185,3
6.4620724,6.057266,8
6.7753706,3.1182382,5
-1.1208256,5.5781035,0
4.4962416,5.5431004,5
12.296182,4.9216156,7
6.5048,3.268654,5
-0.28533155,5.2879343,0
7.7792273,11.200622,2
13.267323,3.8566084,7
4.9749947,8.135081,3
6.982472,6.248748,8
12.954876,1.2355366,9
6.588418,3.2803395,5
0.17554125,4.7994385,0
13.828209,3.7385392,7
10.127842,2.179718,4
11.385735,10.513312,7
6.918264,5.9747868,8
10.486087,7.6640277,1
4.530268,7.2579966,3
5.0538983,8.431138,3
5.2608294,4.7834196,5
12.202631,4.511645,7
0.54376996,5.218459,0
3.6527066,1.3506366,6
11.396824,9.289624,1
2.6083097,1.5655212,6
11.785971,10.591267,1
1.4105978,0.7849934,6
11.091863,8.9846,1
-1.2135593,5.5284643,0
5.121245,7.317797,3
7.711192,6.669966,8
11.686052,11.878942,1
11.0096245,10.371055,1
11.06529,0.39465258,4
12.343976,4.768344,7
4.4235897,5.3314414,5
3.293235,1.2414393,6
2.7408888,1.0424836,6
10.966803,2.758884,4
11.918612,1.3642218,4
4.9205327,8.48424,3
11.035205,8.737743,1
0.14573465,4.2016683,0
8.009346,10.013354,2
11.359858,1.9826142,4
4.479056,5.6418843,5
7.796602,10.0659075,2
12.067059,2.2177255,9
6.8295145,5.977705,8
4.9485717,5.679147,5
11.7014675,0.54603064,4
9.303484,9.806347,2
11.392434,0.7217869,4
0.242151,4.015451,0
11.911156,2.9381373,9
0.11749955,4.557007,0
-0.6839667,4.750161,0
11.104046,7.613307,1
0.48820546,5.2567005,0
11.237315,1.3810662,4
11.187838,1.7611327,8
6.513699,3.3335238,5
4.731536,6.3678317,8
4.445953,6.753775,3
11.670381,11.829419,1
12.163304,3.0895948,9
10.915502,8.357641,1
4.7049294,5.726975,5
-0.8156679,3.86459,0
13.264452,1.0590726,9
13.932547,3.8319032,7
-1.2023451,3.6595268,0
6.5981445,3.2530677,5
7.728299,6.7320285,8
7.9819794,10.614928,2
5.751898,8.022457,3
12.341633,4.8437634,7
13.923978,3.910572,7
2.7131174,1.1800545,6
7.9059653,11.052787,2
4.9080234,6.34098,8
-0.10405729,3.95961,0
4.2542806,7.7377887,3
6.48219,3.717583,5
12.8482685,1.1315961,9
7.8784227,11.116415,2
5.718262,8.039995,3
8.340653,6.3011765,8
11.387318,9.185497,1
6.927295,3.0493493,0
12.138454,1.7945938,9
6.299024,4.021232,5
8.729927,5.5177445,8
12.610234,-0.21926545,4
5.5689163,4.084361,5
-1.4673728,4.245555,0
12.338068,4.6234283,7
4.7495313,7.5682125,3
2.7625093,2.11605,6
8.43124,8.930672,2
12.381203,4.483646,7
13.003912,1.0415837,9
1.9739302,1.597605,6
6.0344996,3.6728811,3
14.350507,2.6135206,7
13.032029,2.995465,7
13.994602,3.401784,7
11.863102,8.799958,1
4.274079,7.735041,3
8.469464,9.769983,2
6.3256664,3.4197228,5
3.9395978,2.2996066,6
13.865446,2.9347467,7
8.169631,9.925505,2
13.34638,1.0942917,9
4.6269817,8.033572,3
13.14663,3.82947,7
12.552954,0.32891172,4
11.135246,7.5054436,1
4.106158,7.6009164,3
8.553935,6.267649,8
11.150957,9.224371,1
5.5671544,7.382308,3
7.892114,10.229105,2
4.1830688,1.6903352,6
12.341307,1.8132467,9
10.6325865,7.763701,1
7.6648955,6.9168844,8
3.8593729,1.1969491,6
11.294395,2.5843072,9
8.638832,9.490939,2
12.178787,1.0128889,4
6.588513,3.5149608,8
12.012138,5.0129933,7
11.539114,0.019921627,4
8.383349,8.8656225,2
4.678531,5.9598436,5
8.5148115,8.92959,2
2.0798008,1.5702972,6
5.6911736,7.110762,8
11.750106,11.317299,2
11.733347,11.825687,1
-0.9314221,3.5641437,0
7.6868634,10.9056,2
11.456008,2.033411,4
11.997093,0.07406668,4
10.683088,2.398946,4
7.17847,6.3249536,8
11.885342,9.205874,1
4.152876,6.829438,3
10.626536,6.7969203,1
12.711567,-0.07763463,9
12.620487,0.4536612,4
7.5876656,6.815544,8
4.884917,4.8341494,5
-1.1374904,4.330326,0
7.0481224,6.9034677,8
10.3623295,1.2967736,4
7.7639546,9.155322,3
12.415298,1.2428156,9
-0.24012135,5.176698,0
10.343025,6.3628983,1
7.947468,11.237179,2
6.1129727,5.122592,5
6.2029095,4.653204,5
6.602407,5.947373,8
4.7256336,5.4230742,5
10.71691,1.9871051,4
10.166781,2.146469,4
11.214315,9.276932,8
5.461961,6.613346,3
11.39938,10.803196,1
9.248219,10.240336,2
11.753923,9.077539,1
4.8208613,5.531958,5
7.305936,6.71726,8
4.82064,7.510471,3
11.735419,2.960428,9
0.46238288,5.2634397,0
12.764248,1.854576,9
6.8334165,3.3000422,5
11.125681,10.392831,1
-0.52269614,3.8943574,0
-1.4500101,5.062449,0
-1.114971,3.5489726,0
14.384195,2.6638963,7
1.5013951,1.0187211,6
10.413505,7.0628915,1
3.2869794,1.5680475,6
6.330067,4.5095053,5
8.292925,6.274504,8
5.3565345,7.487923,3
12.0325165,2.8583322,9
10.711009,2.0285103,4
1.1865481,0.78293395,6
10.586242,6.6933675,1
4.2356043,6.431289,8
12.900005,5.0321894,7
13.810565,3.9881678,7
7.6813602,9.956509,2
11.761921,2.6988158,9
6.378196,6.4555826,8
9.071182,9.530572,2
13.800161,4.042052,7
4.5869493,7.372295,3
-0.8022542,4.702966,0
12.174413,-0.5300637,4
6.624792,6.5941076,8
3.7258158,1.8229929,6
5.9364266,7.9910526,3
0.42059013,5.2134953,2
11.404298,1.4649391,4
12.541949,3.6182244,2
10.707424,7.0546145,1
5.092693,7.0721874,3
5.029906,8.268418,5
14.442378,2.7762253,7
5.939196,3.5140321,3
-1.1266395,3.866975,0
7.729344,7.303679,8
7.611709,6.924592,8
11.514248,8.871045,1
11.913938,2.935441,8
10.394363,6.3491507,1
11.658178,11.818084,1
8.467368,8.953402,2
11.902658,3.9649353,7
3.6986136,2.0269334,6
3.1411672,1.103961,6
7.609344,6.865004,8
12.071959,4.443701,7
1.9511198,1.0481195,6
9.542248,8.929001,2
12.674756,0.28548536,9
7.648727,6.404757,8
4.5807524,5.0455317,5
12.4386015,0.20182382,4
12.1478405,2.105537,9
11.484672,2.608434,9
-0.5422699,4.8556395,0
13.070154,4.77725,7
11.595693,9.077685,1
11.183679,3.6535888,9
12.982925,4.827924,7
4.498683,6.8686776,3
5.5606756,4.8999605,5
12.269747,1.8675616,9
11.648106,5.1789074,2
0.18307084,4.5625515,0
4.016825,5.6668477,5
-1.1344229,4.616125,0
3.9692295,6.1275706,5
10.672233,6.405619,7
1.1085196,0.50407743,6
-0.5959232,4.9195304,0
5.551398,4.121783,5
11.067163,2.6100283,4
12.348254,1.0032281,4
6.275194,3.6677184,5
11.927332,4.957922,2
-0.08326733,5.4987326,0
10.602345,7.6120934,1
12.245561,2.5320413,9
13.635351,3.7635217,7
12.280671,-0.55132484,4
3.5160072,1.9920155,6
11.637858,3.4296892,9
4.755096,8.461201,3
10.839358,2.496893,4
2.5943608,1.0673141,6
13.917203,2.752891,7
12.808505,1.3197523,9
4.482216,5.657805,5
12.989121,2.382186,9
13.142665,0.31345558,9
7.8245306,10.090972,2
12.500742,-0.18152016,9
-1.2493613,5.2613897,0
11.136746,10.42207,1
3.8108666,2.0580542,6
11.275294,10.107134,1
-0.9100203,5.682733,0
8.714642,8.73446,2
-1.0924323,4.831359,0
-0.9519342,4.670912,0
11.166,2.7952626,4
11.853241,10.861238,1
12.892913,4.164285,7
4.497795,8.428438,4
3.2984421,1.994306,6
10.612955,7.996686,1
5.187186,6.5214176,3
-0.36330903,5.498329,0
-0.06895345,5.233299,0
11.365538,5.090339,7
8.47352,6.6562486,8
4.998196,7.117769,3
11.4320345,7.950456,1
6.965115,6.60678,8
3.9292283,6.345553,9
12.853209,1.3459806,4
10.2006445,2.4277334,4
6.4573426,3.4456496,5
-0.391855,3.6505628,0
6.370594,4.4634986,5
8.82058,9.176481,2
14.506275,2.4783256,7
14.17085,2.853012,7
13.0144615,0.33481964,9
6.409444,3.2015214,5
13.002171,0.009098258,9
11.473418,2.316318,9
4.622752,5.692629,5
1.1881264,0.59652346,6
-1.7611904,4.442461,0
2.7612522,1.6287116,6
3.1426108,2.2358432,6
7.963364,6.2846546,8
4.859355,7.9413943,3
12.119394,2.0167646,9
11.414562,0.9581495,4
5.149393,8.175994,3
12.08737,-0.54322827,4
2.7792904,1.7376108,6
14.026357,3.2447202,7
12.30873,1.9320874,9
11.677451,2.7514794,9
11.831766,1.9960322,4
5.475882,7.9883175,3
14.04865,3.295533,7
11.717613,0.8817088,4
12.858897,1.2629524,9
11.284692,0.46665394,4
12.430105,3.6124043,7
11.449778,3.8638034,9
13.171691,0.8810236,9
11.112144,1.7038445,4
7.8350253,9.957967,2
2.1110916,1.4449774,6
11.716309,0.8521366,4
11.427448,2.6280503,9
5.5926523,8.726961,8
9.369104,9.948658,2
12.687171,2.998974,7
7.7192216,6.889704,8
11.181955,10.223576,1
0.34479854,3.9974947,5
10.267963,6.3816996,1
4.5566306,6.812825,3
7.82191,10.442206,2
5.1984706,5.578736,5
10.432951,2.4618163,4
11.104992,7.448075,1
12.228948,1.6783298,9
11.1310425,0.35501164,4
13.408058,3.715382,7
9.144968,10.496444,2
7.6882987,6.277879,8
-0.9032042,4.585154,0
11.684048,2.793593,9
14.185891,2.735989,7
5.7874355,6.7810154,3
11.278123,9.127,1
6.596329,6.2371807,8
7.45757,10.493116,2
11.255927,0.2347982,4
3.470266,1.8921299,6
12.793097,1.8180064,9
3.6924307,2.2299564,6
4.58683,7.320387,3
2.1470697,0.723483,8
-1.3162712,5.171761,0
-1.3067114,3.6277483,0
11.733634,2.9017246,9
12.905869,0.25457203,9
6.355577,4.429622,5
8.681764,9.508337,2
-1.0602348,4.0856724,0
3.1962228,1.350153,6
11.3361,9.6231365,1
0.21995522,4.221279,0
-0.6173211,5.2318554,0
11.283133,1.1244404,4
5.049895,6.365171,5
7.5346575,10.928574,2
6.6105466,6.6190605,8
-0.7909748,5.2450337,0
4.8334384,6.56314,3
4.100645,7.0890517,3
6.8057323,3.1438787,5
-0.9275999,3.7879386,0
11.65673,0.7349111,4
8.40146,6.8858128,8
-1.0806261,5.325904,0
0.39940757,4.8539186,0
11.028012,1.422378,4
12.435801,1.6309228,9
-0.66203314,4.9203954,0
2.8469687,1.0924339,6
0.2758637,5.2617884,0
-1.0556291,5.100789,0
7.3451967,6.0939074,8
6.6684737,3.1330779,5
-1.2646005,5.4842787,0
6.2807384,5.8837028,8
-0.5780155,4.7815266,0
11.609833,8.220762,1
11.193039,2.8445933,9
2.6643639,0.79581517,6
-0.75842834,5.412439,0
11.934753,1.4269515,4
4.9863563,7.272244,3
7.2399607,6.534976,8
12.5645,2.3954914,9
11.686395,9.293228,1
4.432223,7.959102,3
-1.0156555,4.455151,0
11.675277,8.479621,1
0.22281186,5.0727386,0
2.8890634,1.0245365,6
2.8816671,1.638861,6
3.2153652,1.4455717,6
6.7353067,6.8408084,8
10.308477,1.6160591,4
11.09328,3.3687932,9
4.0152793,5.8513446,5
11.412686,1.5775362,4
4.4159675,7.846443,3
11.757062,10.950847,1
0.27821007,5.481425,0
10.065422,2.4335122,4
8.7215805,9.363646,2
5.298177,5.4192204,5
14.278215,2.4855235,9
2.417747,1.1227822,6
11.719807,11.342955,1
3.589206,1.9282941,6
13.865597,3.702777,7
5.4168754,6.657313,3
10.756436,8.16222,1
8.014808,10.845697,2
8.181337,6.299759,8
2.9598331,1.2433828,6
11.141315,1.2537531,4
6.46051,6.5496707,8
-1.1938772,3.845834,0
11.500851,3.4545255,9
7.731579,10.545494,2
10.792633,0.70194125,4
11.14952,7.573577,1
4.4929867,7.681475,3
11.956188,0.98424757,4
6.373164,6.8198786,8
10.352232,1.3168429,4
4.213219,7.8471794,3
12.171551,-0.18954995,4
13.027796,0.5829985,9
4.2042828,6.4171576,3
9.294437,9.507341,2
11.279467,2.7242248,9
11.66061,5.0323353,7
4.358788,7.4658623,5
8.752326,10.679468,2
-0.28100964,4.3610015,0
4.3514957,6.7325506,3
11.750739,4.6138024,7
3.344216,1.4885036,6
0.22280721,5.4659653,0
4.129433,1.5618185,6
7.2414145,6.8629513,8
2.623642,2.0305085,6
8.091093,10.698425,2
4.6924477,5.583642,5
6.581031,3.4381175,5
