reduced_dim_0,reduced_dim_1,reduced_dim_2,reduced_dim_3,reduced_dim_4,label
11.947353,4.037571,7.578045,5.185104,6.0996804,9
11.705362,4.1570377,8.569598,6.7456775,5.485013,7
8.688403,6.567244,8.631023,7.347121,3.3406112,2
3.5820596,6.337985,3.1499903,5.603937,5.90148,6
8.531583,7.610775,8.519227,7.2708774,3.298941,2
3.0631535,5.78628,2.654072,5.493158,6.260276,6
6.830654,8.387394,7.8778915,3.8565838,5.1558876,3
11.878981,4.0402985,6.2666783,5.458601,6.3962097,4
11.408197,5.020615,8.349127,6.5625353,4.4381733,7
5.5582924,7.675354,7.0174675,3.6385443,6.375322,5
0.8519153,5.358183,6.983759,4.5530763,4.4078107,6
7.7331114,7.1482143,8.933482,7.2699037,3.2260838,2
8.718819,7.3565407,8.473823,7.3551235,3.60705,2
8.132231,7.165054,9.021034,7.063171,2.6223383,2
5.641954,7.383796,6.8418107,3.7806401,5.76478,5
11.144683,5.3154254,7.9125776,6.693777,5.319046,7
11.910057,4.7150745,7.387979,5.654944,5.60063,9
3.2438593,5.9225683,2.729267,5.6078024,6.2832227,6
7.4678946,8.187736,6.9913516,4.134329,6.5761786,8
8.053832,7.0857143,9.11656,6.9491024,2.3960335,2
12.24492,4.0444736,5.812179,5.1903243,5.347397,4
11.594657,4.470002,8.576203,6.8114414,5.16313,7
0.78098863,5.52328,7.16938,4.418324,4.5975447,0
0.7713358,5.558579,6.4625683,4.28458,5.494558,0
4.325544,6.6555214,3.3236916,5.729885,5.7171226,6
3.9443316,6.4724135,3.0088923,5.626479,5.5954924,6
0.92460084,5.0148206,7.1402397,4.6724105,3.7314003,0
5.925527,8.081396,8.07185,4.0454865,4.761913,3
5.409995,7.7316155,7.134777,3.8588505,6.1415668,5
2.8085718,5.7023063,2.4211302,5.3770914,5.7787085,6
6.0626664,7.506201,7.1126122,4.2330647,5.519556,5
11.553795,3.1507204,6.7378583,5.771892,7.608804,4
2.62847,5.5290446,2.6758583,5.3157496,6.4059076,5
8.316616,6.9250026,8.8218155,7.284174,3.1997356,2
6.04691,8.291261,8.141852,4.428684,5.223094,3
2.4605708,5.557495,2.6710877,5.461357,6.3186536,6
8.171505,8.530744,6.9194546,3.8237708,5.617316,8
11.419433,4.065229,6.788782,5.265535,7.268896,4
12.019949,3.7388506,6.2170935,5.2042127,6.3496,4
12.052954,3.5676668,6.2787447,5.1445594,6.340856,4
9.272459,8.911108,6.5342145,7.791447,6.7610793,7
11.3700905,4.2402477,7.4749727,5.856655,6.979719,9
11.468386,3.3245735,6.7602024,5.8212066,7.6672187,4
12.034834,3.6492496,7.277677,4.948687,6.142964,9
8.0782585,7.3548417,8.689393,7.2787466,3.5601914,2
11.405111,5.283508,7.9984593,6.4767566,4.433087,7
11.988711,2.8944535,6.3987837,5.382453,6.9749055,4
1.1126691,5.273796,7.2043405,4.6289525,3.890419,0
11.493392,3.1975152,7.556107,5.4679403,7.5254793,9
3.1232333,5.92479,2.5571985,5.601287,5.9325457,6
6.1061893,8.135758,7.8797216,4.647922,5.6979513,3
12.062279,4.433427,7.2797093,5.0700097,5.22203,9
7.965012,8.417594,7.0088506,3.746736,5.3879876,8
1.6709163,5.6748934,7.036161,4.624802,4.3160605,0
11.569801,5.150217,7.3952823,6.0271616,4.885429,7
11.480812,4.063002,6.717383,5.195003,7.160105,4
7.269008,8.357425,7.1161985,4.154238,5.68743,8
11.813754,4.511952,8.399351,6.490055,4.6026764,7
11.868263,4.1644645,8.652102,6.545936,4.71543,7
11.420433,3.2161205,7.5601683,5.6605897,7.634056,9
11.477702,4.3785515,7.6127524,6.2588,6.4527617,9
3.384309,6.212304,2.7079897,5.6986413,5.6871433,6
10.310083,8.474398,6.4506125,6.9719386,3.057102,1
8.607025,7.893454,8.551439,6.712708,3.084603,2
11.569617,2.7358992,7.489512,5.469367,7.5463424,9
6.5862603,6.937262,6.4849896,3.9340804,5.286039,5
11.613383,3.4423656,8.640568,6.676301,6.0934606,7
4.580488,6.7997756,3.4818795,5.64467,5.343237,2
5.9035587,8.317446,7.7641916,3.8038802,6.304352,3
3.8351505,6.4168067,3.022859,5.3900375,5.295891,6
11.205555,4.1497173,8.384122,6.6899447,6.3007264,7
11.534678,3.2246041,8.468908,6.527288,6.3893857,7
9.731285,8.745005,6.751618,8.05773,4.629448,1
11.96755,4.13557,6.0814013,5.395668,6.1505923,4
12.011966,4.680365,7.150404,5.275733,4.4880896,9
8.2637825,8.377036,6.8842096,4.2359867,6.0169196,8
11.579894,5.062458,8.145963,6.356612,4.052783,7
6.3826385,8.24739,8.119755,4.602911,5.246671,3
2.9445286,5.951692,2.5805879,5.563794,5.7103434,6
9.792738,8.623214,6.5938935,7.9167433,5.7913303,1
4.387597,6.6893396,3.0873191,5.544263,5.014829,6
11.686141,3.7665985,6.65075,5.9141064,7.1351576,4
3.469539,6.152122,2.5278444,5.6268477,5.5883727,6
6.7174196,6.468314,6.3994,4.024551,4.412766,5
7.5896425,8.262465,7.0364227,4.274045,6.3987274,8
11.487364,5.048033,7.391656,6.0655317,5.641838,9
5.5829806,7.665154,7.0388327,3.6156423,6.402124,5
6.2719026,8.295773,8.148266,4.033565,5.0744877,3
7.009929,6.740394,6.2538605,4.089856,5.325266,5
6.463981,7.270644,6.566381,3.796173,5.957952,5
8.792375,8.1963625,6.6672773,3.8673751,4.981994,8
11.5857935,3.5566466,8.707591,6.7248387,6.0946164,7
7.087042,8.346754,7.828553,4.0564427,5.7528944,3
11.6330185,5.0230293,7.351934,5.995674,5.144355,9
5.3895354,8.046546,7.394343,3.6303592,6.7636037,5
6.1428246,7.031063,6.670366,3.9358957,5.1790166,5
8.040233,8.499469,6.885785,4.556818,5.37924,8
12.327632,3.5314975,6.212021,5.0036507,5.627328,4
11.729045,3.5981832,6.4111958,5.8136806,7.1357245,4
11.6750345,2.6237447,6.7810082,5.59236,7.620616,4
11.668667,2.8852465,6.75587,5.4485755,7.462194,4
11.667343,4.2151175,6.8631277,6.023783,6.592763,4
11.612551,3.5876544,8.7285385,6.7111616,5.9390955,7
10.387045,8.3783045,6.4582987,6.8656716,2.923137,1
11.8636465,4.68729,6.5121646,5.635875,5.5845222,4
4.5831385,6.75541,3.3407302,5.5607743,5.165157,6
3.3180377,6.012383,2.8604577,5.5987535,6.2370768,6
12.2771845,4.0148644,6.1747303,5.1094284,5.273812,4
5.2799363,8.23885,7.8217473,3.948163,6.2228885,3
6.040368,8.068429,8.060917,4.0167255,4.7398663,3
5.553145,7.8988147,7.164456,3.6128635,6.6428504,5
2.3112993,5.354983,2.4361835,5.4128017,6.160326,6
6.264804,8.487537,7.952599,3.6180613,5.895863,3
6.854809,8.383922,7.7541213,3.895048,5.4539657,3
11.453608,3.7392652,6.870935,5.934023,7.351662,4
11.607955,2.6619444,6.803792,5.689202,7.7370005,4
11.276168,3.4265647,7.193774,5.642243,7.6574364,9
8.318105,7.591469,8.706183,7.0108976,3.1413274,2
11.645139,4.098848,8.550652,6.6957564,5.5255337,7
5.8196125,7.4489613,6.9153447,3.877889,5.900809,5
10.195616,7.843245,6.919401,7.2270427,3.3125641,2
2.4711614,5.4951267,2.4460623,5.3692985,6.0307384,6
9.382792,8.2132,7.3786135,7.340205,3.5091927,2
11.657015,3.6364872,8.737967,6.7073493,5.869559,7
8.307351,7.3322935,8.820082,7.0327506,2.9117718,2
6.847052,8.2856,6.985693,3.7559822,6.1601667,8
2.433322,5.599547,2.6758733,5.456713,6.114143,0
11.892911,2.9052777,6.4978657,5.449736,7.123433,4
4.555451,6.683675,3.2597709,5.4069104,4.96244,6
11.499816,3.450063,7.462393,5.321221,7.3668613,9
12.156453,4.2271013,5.88098,5.2730527,5.4004025,4
2.3237593,5.5048146,2.6395025,5.398527,6.127719,6
9.314782,9.080761,6.512583,8.07399,6.311008,1
11.506473,4.645087,8.454359,6.801066,5.340082,7
3.8303566,6.4217944,2.7524476,5.4800982,5.0284266,6
7.691813,6.9806843,9.35877,6.9851327,2.2966845,2
0.6645349,4.9929442,7.140918,4.557288,3.8719888,0
10.115526,8.245333,6.756859,7.6036935,4.201553,1
0.79288894,5.3532023,7.2073917,4.396425,4.2462277,0
11.551786,3.3036654,8.501307,6.584543,6.221563,7
12.261508,3.9817924,6.011346,5.0416737,5.1027193,4
12.1230755,4.2755504,7.2885456,4.953226,5.3482776,9
7.93932,6.792509,9.139061,7.215297,2.5658405,2
6.450826,7.2971845,6.7602534,4.071001,5.4909034,5
10.165477,8.44886,6.654222,7.436412,3.3542542,1
4.3264627,6.60199,3.0910184,5.5316854,5.2638006,6
5.9645295,7.728567,7.386652,4.3454213,5.7178116,3
11.2655,5.511337,7.8005114,6.503517,4.60228,7
6.598101,6.3942795,6.5289006,3.8914332,4.2718453,5
6.6579647,7.3614182,6.6289115,3.9028652,5.9748187,5
11.312099,4.2369895,8.6665125,6.798064,5.633419,7
0.8970249,4.9411106,7.136464,4.672,3.6451864,0
8.550668,8.575947,6.822617,4.2716913,5.3813024,8
6.672112,6.82101,6.403515,3.9254878,5.2501526,5
6.1344504,7.239248,6.726786,4.057678,5.3996077,5
2.103661,5.224582,2.5506759,5.314939,6.280374,6
0.092108354,4.964581,6.8405995,4.3726954,4.599124,0
8.193134,7.3288703,8.611485,7.3831415,3.5706708,2
0.39315438,5.27359,7.176991,4.3627834,4.4627953,0
6.97256,6.139602,6.270021,4.0009904,4.0284405,5
12.052428,4.524953,7.050461,5.110952,4.964144,9
5.8152313,8.301259,7.879564,4.2387853,6.0529823,3
6.2328777,7.7754846,6.9656277,3.6510563,6.6145916,5
11.567081,2.8093069,6.76481,5.751579,7.7733555,4
5.694299,7.7439885,7.050033,3.5823014,6.5455403,5
7.9990387,8.294371,6.939139,4.090017,6.3315167,8
10.013103,8.479978,6.6561456,7.652448,3.9969862,1
11.538013,2.6398857,7.513698,5.5692325,7.671397,9
8.452799,6.8354836,8.731162,7.3013754,3.1114433,2
11.8569765,3.6018534,7.52269,5.127818,6.637571,9
10.544774,7.3760715,6.9132204,6.393374,2.7474604,7
2.3377044,5.380087,2.5672474,5.473419,6.444644,6
11.698012,4.8464026,7.1819487,5.7759337,5.7051973,9
6.5511885,6.924336,6.4950113,3.9024444,5.287925,5
11.146732,5.72386,7.75915,6.5940533,4.5665994,7
8.619906,6.873304,8.627171,7.335758,3.250851,2
10.377439,8.440727,6.4504914,7.3405952,3.8431592,1
12.02266,4.425017,6.0735164,5.4716296,5.599567,4
11.834052,4.006862,8.723485,6.5865903,4.9206796,7
11.604644,4.110399,7.385602,5.3321366,6.765969,9
3.9200673,6.267843,2.7846828,5.41106,5.616553,6
8.420738,8.570306,6.7946167,4.05516,5.1890798,8
2.3510017,5.495703,2.6867917,5.4683723,6.35016,6
6.591175,6.3759785,6.6568313,4.0305047,4.016889,5
6.3430037,8.131815,7.9878597,3.927098,4.6458716,3
4.189986,6.586721,3.2707064,5.6219883,5.6452336,6
12.151012,4.229578,5.853929,5.265673,5.347962,4
11.813781,4.1298213,6.433114,5.7290125,6.4213414,4
6.3847017,8.355022,8.095767,3.945299,5.1442633,3
6.616057,6.853171,6.481584,3.8426929,5.4696107,5
3.4390252,6.087934,2.863523,5.3167143,5.737863,6
1.3475858,5.8068914,6.9152493,4.3363466,4.9043508,0
0.92676693,5.447613,7.2212377,4.4554825,4.285646,0
2.264445,5.452007,2.6127946,5.434095,6.1938605,6
0.48652795,4.884321,6.97449,4.5747786,4.01463,0
11.97213,4.3978024,7.5248213,5.4454417,5.8107686,7
3.279509,6.118096,3.002737,5.384276,5.776712,6
10.089276,8.8710375,6.293795,7.642819,4.7988863,1
11.526979,2.7487402,6.8671713,5.7698145,7.792133,4
11.401682,4.602903,8.121137,6.638845,5.8065853,7
11.380991,5.281041,8.002492,6.438378,4.426537,7
2.5950685,5.6671214,2.7148855,5.538885,6.3774605,6
2.9888935,6.032305,2.7297323,5.586658,5.7439623,6
8.524486,8.489409,6.785011,4.5608444,5.184017,8
6.8697395,6.2189093,6.357881,3.9908977,4.0651765,5
7.2851477,7.112923,9.269026,7.0127063,2.8468091,9
11.164867,4.9632764,8.240749,6.797622,5.45244,2
11.861732,3.7710328,6.240784,5.722948,6.785583,4
11.367339,4.4883547,8.565067,6.8188705,5.3879685,7
8.539923,7.63351,8.399711,7.2768903,3.416332,2
6.598399,6.4114795,6.5243134,3.9212196,4.246282,5
2.3408108,5.3786674,2.5098414,5.329247,6.1641006,6
5.707722,7.95973,7.631796,4.55736,5.8304396,8
7.4622264,6.913299,9.386073,7.173314,2.3475854,2
9.781635,8.398786,6.7201185,7.915959,5.8658595,1
9.560894,8.617456,6.6690593,7.9640956,6.219587,1
7.448989,8.372992,7.0255995,4.0291257,6.125391,8
6.215579,7.034676,6.5451465,3.8843093,5.339456,5
5.8294888,7.3634553,7.0474005,4.069606,5.4255357,5
11.43239,4.208939,8.047605,6.4935246,6.2572193,7
8.087628,8.312173,6.8900228,4.240642,5.468195,8
9.213878,9.009947,6.5860896,8.046451,6.452941,1
7.387519,7.075751,9.279827,7.125025,2.721647,2
10.98695,4.8761187,8.194127,6.648772,5.6927013,3
9.325191,9.030349,6.6242757,8.194558,5.976785,1
7.8341293,8.508529,6.6527324,4.6923223,5.2648664,0
8.233544,7.2618465,8.829703,7.095098,2.8512952,2
5.4697804,8.289602,8.066244,4.174256,5.6592336,3
9.924962,8.560519,6.76038,7.696905,3.61033,1
2.7550316,5.646237,2.7464345,5.4812007,6.5484805,6
11.698698,4.4823565,8.522505,6.696569,4.9385,7
1.4776849,5.701566,6.6745057,4.549677,4.8836117,0
6.4934993,8.19592,7.5972257,4.5075903,5.9205728,3
2.9846163,5.8420105,2.463193,5.350852,5.508781,6
1.6311463,5.866668,6.5944242,4.445347,5.1488457,0
11.595166,5.1915298,7.842075,6.181979,3.9404562,7
7.5623755,7.0600214,9.295618,7.175868,2.4090717,2
1.6511056,5.7842655,6.9836507,4.563643,4.581571,0
12.012093,4.4915614,7.062766,5.130278,5.381272,9
10.359796,7.9593287,6.74136,7.174208,3.1777282,1
6.607195,6.909875,6.5149384,3.88299,5.4526625,5
4.100565,6.623187,3.1342785,5.700994,5.4722576,6
11.604641,3.557244,6.785773,5.5293427,7.2124248,4
9.676852,8.453298,6.7192445,7.9189916,6.1000056,1
11.547064,4.6188164,7.3213716,5.9379473,6.303487,9
10.267413,8.499376,6.5054674,7.1813006,3.0851586,1
11.968199,4.5479627,7.478792,5.536487,5.6277065,9
12.022243,3.1348822,6.3051434,5.3967366,6.786897,4
11.995297,4.0137196,7.46541,5.0440063,6.032828,9
8.137417,8.541222,6.9126387,4.0200133,5.971863,8
6.5842443,8.338244,8.004416,4.468256,5.9138184,3
10.057916,8.251435,6.8205214,7.3546586,3.1029782,1
11.8930855,4.568552,6.3673706,5.5089197,5.7174,4
5.3962183,8.272809,8.052997,4.054318,5.6709213,3
5.8857484,8.496513,7.9889874,3.7218087,6.4278564,3
11.894556,3.6156206,6.231324,5.465349,6.723997,4
6.951689,6.04386,6.434313,4.1471686,3.7938917,5
11.689477,3.6588957,6.4706607,5.7942185,7.1894298,4
11.450621,3.4113562,6.776557,5.8105297,7.63002,4
9.6335745,8.883689,6.679552,8.160782,5.1019397,1
11.5572195,3.272524,6.822721,5.6904783,7.4574084,4
5.3678465,7.8449864,7.0983276,3.8233895,6.1438026,8
9.733213,8.612087,6.6327853,7.9414263,5.818689,1
11.866419,4.169885,6.2332187,5.444485,6.204719,4
1.6890957,5.797114,6.905724,4.539923,4.632114,0
11.437571,4.7245355,8.464014,6.8314767,5.179694,7
9.717351,8.5955105,6.8525157,8.031956,4.5401497,1
12.081887,4.455781,5.8697596,5.4295373,5.366005,4
10.354368,7.7329392,6.682905,7.142663,3.5670025,4
7.7934346,8.39001,6.9916544,3.8858583,6.293678,8
11.538461,4.4177775,7.3893747,5.9203863,6.522798,9
9.206329,8.933693,6.5478888,7.787318,6.797963,1
8.585265,7.5004506,8.424608,7.34969,3.5604644,2
7.39644,7.152522,8.983927,7.2313657,3.3439558,2
12.057882,3.09356,6.334521,5.1811514,6.5892506,8
2.9189038,5.8839107,2.5493162,5.4949536,5.7710967,6
6.106842,8.351567,8.180015,3.9579504,5.2762966,3
11.983179,4.2644773,6.3000875,5.291149,5.860122,4
3.3155806,6.062247,2.8044984,5.5773892,6.0528393,6
0.19663383,5.136957,6.968829,4.331897,4.6071725,0
11.889687,4.091194,6.210039,5.5406737,6.362258,4
5.8660336,8.540421,8.157084,3.6729329,6.0577197,3
0.105452836,5.129098,6.6603055,4.264417,5.060802,0
11.901713,3.674945,6.320234,5.647258,6.7469244,4
3.1156585,5.8671017,2.4690824,5.434492,5.745019,6
8.15618,8.484754,6.8582997,3.9688134,5.1515446,8
9.797679,8.369932,6.7687078,7.9466915,5.5867343,1
7.7345552,6.9207478,9.313011,7.0564404,2.2427292,2
8.707778,7.8907504,8.118218,7.1095695,3.3666608,2
10.0743,8.257697,6.75459,7.7295327,4.685368,1
11.749423,5.017315,7.5014505,5.723943,3.8937218,7
0.4580296,5.248707,7.240583,4.380921,4.297731,0
6.169749,8.355223,8.177772,3.9392545,5.296011,3
5.4929285,8.258805,8.088476,4.0788097,5.62366,3
11.635981,3.6825867,7.5170903,5.4445443,6.985657,9
9.7176485,8.922242,6.5860405,8.107959,5.1568418,1
8.5062475,8.563291,6.8085237,4.3510513,5.325746,8
11.60155,4.9458303,8.050966,6.5453186,4.89289,7
5.7900844,7.4155846,6.8232856,3.7350483,6.049323,5
10.351589,8.029768,6.6197457,6.8245974,2.659146,1
3.247411,6.1949415,2.920505,5.5815177,5.7959948,6
11.328598,3.809792,6.677981,5.335205,7.0861487,4
0.31123227,5.2662287,7.0201335,4.3348207,4.685724,0
2.5306652,5.5928345,2.5743155,5.3440175,6.0230465,6
2.1849458,5.286834,2.5214677,5.3051877,6.1816998,6
6.542829,7.6177545,6.763152,3.7579653,6.3507175,5
10.086839,8.862085,6.302799,7.6705885,4.7990403,1
8.43454,8.553127,6.797325,4.374916,4.930488,8
11.171852,4.533291,8.321009,6.753219,5.974917,7
5.6660185,8.27883,7.859139,3.8885324,6.2553477,3
6.058002,7.689981,6.8682337,3.675029,6.455609,5
11.484465,4.4975505,7.0649652,5.871526,6.582683,4
10.150436,8.612458,6.548576,7.4208927,3.3806345,1
8.141539,8.606948,6.89526,4.2535853,5.4152617,8
0.85475904,5.1899104,7.1880145,4.5636306,3.9678571,0
8.188396,7.3471394,8.593621,7.3829584,3.6255658,2
0.78477716,5.311891,7.2878537,4.508235,4.1032596,0
5.3884196,8.096485,7.749652,4.1472263,5.93158,3
11.632674,5.182976,7.498951,6.0500584,4.3567686,7
3.6660693,6.3348885,3.20796,5.6767926,6.1302238,6
3.0265424,6.0151563,2.9348547,5.4918666,5.9947777,6
12.259366,3.5969722,6.1903276,5.0096803,5.7338295,4
6.7111063,6.957018,6.451666,3.9620435,5.504235,5
7.5345793,6.783685,9.349917,7.1632047,2.3056164,2
1.8531609,5.633629,7.13094,4.672563,4.037512,0
11.186232,5.542222,7.9145775,6.6504345,4.7286286,7
11.436821,3.3682563,7.490478,5.5075126,7.536132,9
8.477845,7.6735497,8.636706,7.0866694,3.343906,2
8.474539,8.496059,6.80791,4.1486316,5.3812428,8
7.7299676,6.951425,9.327654,7.0276394,2.2730885,2
9.720181,8.184853,6.8671727,7.8271017,5.7866387,1
8.844406,8.1902075,6.6383047,4.027587,4.52144,8
5.6194024,7.6385975,6.9957366,3.6020627,6.4166265,5
10.452333,7.864777,6.685378,6.75195,2.712724,4
7.0220838,6.302108,6.242309,4.0873113,4.3736615,5
3.9640527,6.4992523,2.8901815,5.469514,5.0276823,6
5.6867123,8.365144,8.137635,4.257002,5.732155,3
11.815557,4.064495,7.335476,5.2378945,6.32794,9
2.5026586,5.4624653,2.6220438,5.4009533,6.461139,6
11.509406,2.8658497,7.6258802,5.6023564,7.589278,9
1.0581739,5.706162,6.842493,4.3113523,5.064994,0
11.651334,4.0527725,6.7831016,5.1578226,6.2487197,4
8.6617565,8.511199,6.782674,4.470725,4.703792,8
11.178835,5.014512,8.311679,6.6653237,4.934819,7
8.022491,8.371928,6.9465775,4.136152,6.2331114,8
5.9775386,8.294707,8.20174,4.2543592,5.1045356,3
11.87717,4.0901737,7.4079676,5.151935,6.2391505,9
11.841542,3.4596486,6.424289,5.2658815,6.8030276,4
11.376232,3.9277039,7.4735584,5.8057446,7.280269,9
5.6527934,7.6073055,6.9601054,3.5967379,6.403411,5
10.06738,8.180148,6.793265,7.7379227,4.768862,1
8.746483,8.49967,6.7466903,4.1778326,4.8501034,8
11.626336,2.4089913,6.8084445,5.668153,7.7103643,4
11.523568,4.0243783,8.555687,6.8562474,6.082163,7
8.9097595,8.137987,6.626928,3.9864783,4.5432653,8
6.697744,7.398624,6.716792,4.0923133,5.624616,5
6.1681657,8.421211,7.994048,4.0695333,6.2564583,3
10.035012,8.629703,6.515009,7.7804523,5.014418,1
11.97157,3.7480597,7.5894012,5.1168227,6.3288684,9
9.73236,8.743527,6.739865,8.035924,4.644935,1
1.4949778,5.892398,6.850134,4.3600817,5.0497713,0
9.717268,8.585801,6.6283684,7.9111295,6.0447783,1
3.8351877,6.4226346,2.7621565,5.480973,4.942769,6
0.8097311,5.57923,6.5292454,4.2930326,5.415274,0
12.101519,4.456799,6.007953,5.352621,5.270605,4
8.60538,8.029393,8.441617,6.7037883,3.252513,2
2.1841924,5.9674067,6.460423,4.6141486,5.0087194,0
11.871886,4.1389112,6.2138495,5.478594,6.2373686,4
0.46352366,5.2849884,7.1886654,4.35795,4.411662,0
7.189237,6.0450068,6.391927,4.0679574,4.057472,8
1.7710336,5.76179,7.084241,4.5862956,4.3379645,0
6.0373125,8.1404915,7.8936996,4.6600285,5.722858,3
2.3319135,5.3814034,2.435437,5.4130573,6.1145005,6
2.2292643,5.317427,2.5262542,5.426708,6.3226013,6
11.632495,3.6191063,7.4679418,5.375385,6.9486823,9
5.849507,8.181781,7.9311595,4.5599174,5.7793903,3
11.768503,2.9105546,6.5986996,5.5319877,7.3735003,4
8.565835,8.256686,6.7605996,3.7557368,5.1833,8
7.80742,7.264009,8.908833,7.2964373,3.1052506,2
11.9950695,4.1539063,7.6686254,5.2844367,5.8775883,9
11.460092,5.1096373,7.899597,6.5237403,4.9942966,7
11.911411,4.1935744,7.467928,5.240852,6.087421,9
11.377832,5.3012853,8.014201,6.60232,4.639789,7
10.344307,8.015923,6.597747,6.845896,2.7295442,1
11.737136,2.9264631,6.5704393,5.2711453,7.1527457,4
2.1991844,5.9490643,6.603966,4.626212,4.81652,0
8.7111025,8.459105,6.7505345,3.8614082,5.0599837,8
6.0846567,8.315389,7.922799,3.8794363,5.926425,3
0.43607396,5.393108,6.967707,4.310974,4.851346,0
8.89009,6.661967,8.546045,7.2481613,3.5657852,2
11.332943,4.260285,8.686489,6.8212523,5.595582,7
11.695844,4.734072,8.276706,6.190206,3.8326473,2
10.347295,8.060622,6.6653147,6.7973795,2.602772,1
9.119681,9.012826,6.5671372,7.967219,6.5743814,1
11.528222,4.319412,7.1667295,5.5807414,6.661641,9
10.554078,7.4767084,6.816296,6.1841803,2.4498281,7
9.862104,8.367511,6.737114,7.908863,5.592231,1
5.715859,7.748331,6.938324,3.773858,6.2861404,5
5.875468,7.913863,7.912571,4.040825,4.7523174,3
5.8138595,7.492535,6.9246545,3.7720807,6.1453485,5
0.24476217,5.0652304,6.9230475,4.396129,4.535329,0
9.774419,8.630266,6.806708,7.933691,4.2270284,1
11.956603,4.7496834,6.955758,5.553614,4.3039284,9
11.443288,4.14965,8.508284,6.8150673,6.003143,7
10.380473,7.8705115,6.7403574,7.003823,3.0039093,1
1.8762321,5.697962,7.161756,4.6657453,4.115389,2
8.684519,8.506537,6.767944,4.200328,5.250215,8
3.7891326,6.380812,3.0399423,5.7819934,5.9939127,6
6.0793104,7.4864616,6.853981,4.0425353,5.709367,5
11.45611,3.7268083,7.558655,5.820809,7.263452,9
11.264304,5.4192557,7.9284835,6.168113,3.875503,7
1.0894532,5.524115,7.1427703,4.4980836,4.3732758,0
8.140421,7.5916133,8.670969,6.973691,3.3183773,2
12.232793,3.9436438,6.2219796,5.180137,5.556195,4
11.567964,4.6466866,8.451556,6.838982,5.230354,7
11.26775,4.016468,8.463343,6.690863,6.20995,7
2.5340319,5.614744,2.6222458,5.3534017,5.9667673,6
8.602649,8.470869,6.740457,4.13074,4.6670837,8
9.688174,8.9241295,6.6306963,8.13243,5.022189,1
6.874268,6.4836473,6.2184434,4.0273623,4.764278,5
11.651389,4.9184175,7.3007636,5.9199753,5.548381,9
11.935496,4.194597,8.39421,6.3240438,4.512043,7
6.6767526,7.380804,6.618652,3.8802292,6.018246,5
11.622793,3.5313802,8.689384,6.692703,5.9639997,7
12.184032,4.25447,5.9549837,5.1568146,5.0719934,4
6.0894294,8.468737,7.839001,3.697674,6.741789,3
6.0914817,8.439891,7.845586,3.8426218,6.6943517,3
2.5558593,5.5419345,2.6650937,5.571617,6.5085506,6
6.074666,7.2651787,6.763862,3.865327,5.7218738,5
5.60481,7.85818,7.97571,4.1975727,4.7630005,3
12.141148,4.284639,5.853767,5.2944307,5.335148,4
11.3853035,4.788502,8.33687,6.7934318,5.319119,7
11.785339,4.9505305,6.893496,5.665018,5.2799287,9
1.9680363,5.793757,7.015061,4.631365,4.292426,0
5.568151,7.6827526,6.9509506,3.6706817,6.2590494,5
6.328735,8.424504,8.170012,3.9656186,5.3559837,3
9.485374,8.785845,6.5760126,7.872408,6.4879355,1
7.936234,8.315056,6.932847,4.8210077,5.7389503,8
3.1796582,5.9987774,2.5117154,5.4074917,5.391635,6
12.13055,4.2506595,7.254701,5.0052104,5.279754,9
11.830002,4.474299,7.365842,5.476258,5.9880657,9
11.546574,3.0603764,7.6151557,5.440148,7.4910765,9
0.8341577,5.575877,7.120714,4.2752776,4.6829824,0
11.603126,4.716631,8.185156,6.0847282,4.2603292,5
7.716855,6.9626226,9.343082,7.033152,2.289442,2
11.423102,3.7977664,7.5062246,5.802677,7.2914333,9
9.406995,8.98126,6.6745524,8.206606,5.637312,1
3.680709,6.302232,2.82375,5.3453293,5.196693,6
11.781508,2.784916,6.627061,5.5604925,7.4483275,4
10.438691,7.777361,6.7517295,6.925398,3.0198843,1
11.621744,2.8247635,7.321556,5.5423603,7.5518456,9
2.495431,5.503936,2.6186442,5.5350027,6.476394,6
7.249337,8.16721,6.95913,4.0681734,6.3998656,8
11.642354,2.8590064,6.804991,5.7051196,7.6290674,4
9.860019,8.225565,6.8325014,7.8318486,5.5305142,1
5.9950476,7.233196,6.7740965,3.9564183,5.3611126,5
7.5271287,8.214379,7.054742,4.1925864,6.64563,8
5.7027416,8.255734,8.108112,3.9006536,5.191566,3
11.837271,4.0408154,7.3432455,5.5897517,6.4121866,9
11.537486,4.7523685,8.162105,6.5137544,4.9128647,7
11.332947,5.4080443,7.855557,6.4161716,4.481576,7
12.217483,4.085343,6.418063,5.044465,4.935634,4
8.306423,8.346244,6.8706098,4.100682,6.0866714,8
12.0609,4.4232655,7.144394,5.010358,5.222021,9
11.808628,4.7819295,8.076475,6.1051993,3.8888285,7
0.7190429,5.333773,7.2156663,4.4714975,4.258601,0
12.257532,4.101107,6.1662865,5.12762,5.167563,4
4.2628946,6.6152244,3.143247,5.7644434,5.6384583,6
11.311882,4.8454456,8.144791,6.7577076,5.6702833,7
9.57244,8.981299,6.4475627,7.941156,6.0487337,1
8.383441,8.568579,6.8285866,4.1445475,5.3567686,8
12.306768,3.6168625,6.079533,4.9683423,5.5071087,4
8.249788,7.3139815,8.546156,7.2036195,3.0820136,2
0.93580854,5.5471272,7.261298,4.380906,4.3935184,0
5.8989296,8.482085,7.902789,3.6432543,6.4272723,3
