reduced_dim_0,reduced_dim_1,reduced_dim_2,reduced_dim_3,reduced_dim_4,reduced_dim_5,reduced_dim_6,reduced_dim_7,reduced_dim_8,reduced_dim_9,label
11.739023,4.2392683,5.8773994,4.618428,4.2410116,2.822338,5.402032,3.6760209,5.2896914,6.3171806,4
11.599838,4.8957295,7.202351,3.3243954,4.408881,4.6474776,5.123063,2.4748363,4.7424226,5.7018194,7
11.663387,4.995183,6.4861345,4.329141,4.313486,3.525814,5.211968,3.1187334,5.0803676,6.0240245,9
2.1044655,6.0211773,6.9583664,5.444947,5.6358194,4.405568,4.869155,3.1692622,4.4321284,5.9054866,0
5.8511405,8.272928,6.436663,6.522304,3.4656527,4.2689805,5.3388605,2.8293355,4.0932565,5.4315295,5
6.7465253,8.819108,7.6300335,6.038566,4.265588,4.6211,5.164128,2.703655,4.102902,5.3677564,3
9.734752,8.835754,5.7284627,2.3943176,3.3895512,4.3228855,5.510554,2.81667,4.4051747,5.1215677,1
8.143536,8.541489,6.481649,5.2567296,4.096384,3.8846436,5.1164203,2.8679838,4.560182,5.6401362,8
2.888219,6.0470805,2.6469805,4.697236,5.138722,3.158562,4.886567,3.5598927,4.9080634,6.090477,6
12.030729,4.3022604,6.7349806,4.9641204,4.229826,3.5649753,5.143514,2.9473786,5.095021,6.0568304,9
11.836705,4.4982576,6.5674224,4.589988,3.6673224,3.8711638,5.3757124,2.832332,4.8756804,5.8901334,9
11.636687,2.9776754,6.256472,4.6740355,2.4882393,4.4024887,5.7412877,2.601146,4.52768,5.691231,9
0.9276548,5.8057885,7.0007377,5.791356,5.352852,4.622726,4.8992496,3.062599,4.2864046,5.9419436,0
11.671015,4.787518,7.434415,4.040643,5.177608,4.1490474,4.8332458,2.6763256,5.0234265,5.9682994,5
7.767556,6.7453046,8.592742,3.020703,7.1091785,5.1600657,4.4491143,2.533798,4.7846804,5.987342,2
11.532249,3.705631,6.267304,4.2413263,2.6161416,4.4473486,5.7513413,2.6228955,4.4987125,5.637673,9
9.590983,9.045907,5.9852796,1.9536613,4.1355844,4.3089466,5.2008595,2.9156535,4.6192737,5.2573776,1
3.3817387,6.3464394,2.9522822,4.7685027,5.2119236,3.1225772,4.870581,3.57914,4.877003,6.0129094,6
11.657834,2.6910744,5.698077,4.4991374,2.5732923,3.822405,5.9083343,3.1281202,4.692103,5.9232545,4
10.372268,7.623851,6.8998547,3.0655255,6.4079986,3.411446,4.5907674,3.3431687,5.252352,5.928104,1
11.635131,2.7188108,6.032116,4.5495534,2.4341254,4.25202,5.848388,2.7783587,4.5380554,5.746158,9
2.216405,5.5548177,2.4365149,4.846544,4.193534,3.6020873,5.1725526,3.279773,4.7022924,6.121792,6
7.500753,8.494222,6.383652,6.010281,3.4765613,3.965199,5.233658,2.7166955,4.4117274,5.655419,8
11.600119,2.7378366,5.7872696,4.393816,2.4347696,4.0452714,5.9292336,2.9812481,4.5914264,5.823388,4
9.927251,8.253142,6.2049665,2.3294516,4.2334557,4.3041368,5.282096,2.90714,4.568605,5.3114614,1
6.0880804,7.6587887,6.464062,6.1940837,4.257898,4.025124,5.2685857,3.2403924,4.208648,5.3857236,5
7.8009315,8.572371,6.3727336,5.927562,3.2461798,4.026492,5.2847114,2.6269894,4.3854337,5.632777,8
6.0179157,8.745284,7.6245413,6.0828424,4.3537717,4.770768,5.1792893,2.751672,3.9844072,5.276422,3
11.853251,4.003036,6.438676,4.426034,3.3071544,4.0274353,5.532804,2.8019488,4.75972,5.8451705,9
11.670859,4.849199,7.2185755,3.5606673,4.686769,4.404217,5.0311475,2.6029677,4.871698,5.8254786,7
11.375512,5.5067906,7.1599665,3.6628473,5.0615044,4.0777507,4.925141,2.7879734,5.001509,5.9152503,7
11.911557,4.0873713,6.3938956,4.8784537,4.5598006,3.0824296,5.1806493,3.3794193,5.272329,6.2943926,4
8.470227,8.5126505,6.4251323,5.976564,3.740882,3.6224742,5.1021914,2.7319844,4.676531,5.877987,8
11.915988,4.4749837,6.648262,4.9193115,4.283898,3.4710708,5.163128,3.03187,5.1148634,6.090215,9
11.855139,4.869039,7.4733696,3.9553335,5.5281787,3.9813616,4.7265167,2.7676582,5.157037,6.062268,7
0.83696866,5.509476,7.2680416,5.616361,5.725484,4.550561,4.885573,3.2096155,4.3428535,6.047377,0
11.910337,4.062929,6.1640887,4.787694,4.366533,2.9763956,5.300108,3.4993746,5.2665195,6.3119736,4
4.00756,6.6405177,3.0597813,4.590037,4.72101,3.3425767,5.0349493,3.3801947,4.8330626,5.9703746,6
11.492116,4.9755926,6.9868145,3.3626366,4.123836,4.579834,5.2312226,2.5253332,4.7035766,5.6650553,7
9.736757,8.996807,5.7668896,2.235954,3.7776966,4.203506,5.3425097,2.8825545,4.554391,5.224325,1
8.464249,8.691822,6.657058,5.8825283,4.4032216,3.4692435,4.932735,2.9095275,4.7994914,5.9279923,8
11.902311,3.6237555,6.0083203,4.921202,4.0942116,2.9616756,5.3963795,3.532396,5.2347994,6.3190484,4
8.424209,7.2155914,7.8853774,2.8357344,6.467531,4.748029,4.6380806,2.7487156,4.7949963,5.810067,2
0.97235096,5.7266984,7.1713467,5.6815996,5.5429387,4.6155605,4.90592,3.0969868,4.32131,5.989019,0
6.3460603,9.016604,7.1481647,6.426802,3.34685,4.6784987,5.327518,2.491798,3.9772708,5.355789,3
10.201086,8.239108,6.508498,2.504348,5.6598215,3.6946075,4.812317,3.1996007,5.026867,5.676155,1
10.039284,8.131094,6.749344,2.581305,6.1578665,3.6531122,4.66044,3.256898,5.123825,5.7744036,1
7.0286345,7.5871263,6.467119,5.8107214,4.403018,3.8732255,5.238918,3.2857544,4.3486457,5.428731,5
2.8739178,5.9187684,2.5064034,4.735144,4.2840867,3.468643,5.150972,3.3279624,4.7483826,6.062581,6
11.583141,4.6472287,7.0131865,3.3713694,3.9430578,4.7152605,5.278669,2.4424987,4.643608,5.6319757,7
0.6570628,5.4282722,7.235181,5.7443476,5.682529,4.527617,4.8470054,3.2659569,4.3167295,5.9940653,0
7.594641,6.8524027,8.413194,2.8558261,6.9022675,5.1988325,4.55316,2.5805094,4.711013,5.87303,2
7.872063,6.488171,8.691684,3.0774014,7.265345,5.199941,4.4039383,2.533972,4.830526,6.0705576,2
1.4686362,5.8573112,7.1384325,5.6112003,5.614937,4.537588,4.8706336,3.1394928,4.3547525,5.9267235,0
6.0237174,8.592069,6.550966,6.5683894,2.968673,4.5171,5.435174,2.5680575,3.9690049,5.3716707,5
8.715377,8.542422,6.675193,6.0750012,4.4527164,3.3013053,4.9038725,2.9476516,4.8833694,6.024101,8
9.981814,8.167622,6.415087,2.2867904,4.865496,4.158011,5.0701866,3.0099537,4.752571,5.4587965,1
11.990432,3.8884463,6.584552,5.0528073,3.6956785,3.733591,5.324001,2.8576941,4.9505405,5.9785066,9
9.93048,8.305911,6.160682,2.2715695,4.181685,4.309304,5.2923694,2.914211,4.564122,5.294043,1
9.671695,7.766434,6.8708186,2.5563273,5.3968096,4.2840037,4.901215,2.9246519,4.8103027,5.6167727,3
0.835232,5.44046,7.307964,5.6766443,5.780542,4.5204153,4.8381724,3.2799232,4.3196077,5.9938,0
5.9249063,8.801383,7.008396,5.95506,3.5305424,4.8659654,5.3723946,2.6126904,3.8769207,5.180672,3
0.6670113,5.7343664,6.5090413,5.865933,5.010943,4.49626,4.9664855,3.0743577,4.3378563,6.0254245,0
6.4203687,6.6284485,7.0161734,6.16952,5.5016465,3.8030925,5.1612186,3.721083,4.2978044,5.392145,5
1.5037863,6.0465627,6.2458467,5.6680083,4.9416327,4.4111733,4.9977136,3.023833,4.4105926,5.986769,0
9.85705,8.436562,6.550838,2.352472,5.6924033,3.8427389,4.7916255,3.1637251,4.984614,5.6328325,1
6.4976974,8.063742,6.778042,5.7118745,4.1199193,4.4009156,5.3091,3.015808,4.1028185,5.257014,3
11.925059,3.540086,5.985377,4.9175386,3.9775379,3.0121932,5.439573,3.503357,5.196562,6.2959986,4
3.46358,6.3339114,2.8938088,4.7447886,4.311298,3.5054631,5.1386914,3.2937915,4.7393446,5.9944205,6
8.7028675,7.4976797,7.7920613,2.816114,6.2830195,4.8125157,4.6050696,2.5941603,4.8096566,5.847152,2
11.580321,4.3732843,6.486195,3.800452,3.4004924,4.3047495,5.5296545,2.729981,4.668477,5.7315254,9
12.086137,4.295592,6.8452644,4.8060746,4.1298394,3.799728,5.1427493,2.7981224,5.020413,5.952579,9
11.465468,2.898865,6.0960174,4.531537,2.2575195,4.4847813,5.863347,2.6181345,4.4348946,5.6380334,9
3.5709267,6.5207286,2.9079576,4.5914783,5.140484,3.230795,4.882636,3.4783823,4.9465218,6.0435514,6
3.9371655,6.6832747,3.127718,4.627525,4.9924555,3.2725737,4.938319,3.43752,4.8852406,5.9881845,6
7.940417,8.628132,6.4274,5.9840245,3.4422526,3.8889148,5.198762,2.6549635,4.4886494,5.7262073,8
10.426727,7.495433,7.1046786,3.5672774,6.852918,3.1805089,4.435211,3.3916953,5.3914294,6.080765,1
8.366047,8.606026,6.7995896,6.169339,4.494543,3.4143195,4.915966,2.9494827,4.7973795,5.955574,8
10.431757,7.2325544,7.135943,3.5722094,6.596966,3.3398373,4.5008054,3.3061783,5.320226,6.048838,7
11.978138,4.5964713,7.423958,4.0034566,5.199415,4.0927343,4.8189425,2.6853154,5.079706,6.0053644,7
8.109115,6.430103,8.564661,3.0570753,7.143166,5.148334,4.431388,2.5534122,4.8539743,6.075748,2
6.187066,8.178068,6.522121,6.256988,3.6136208,4.3015165,5.3749557,2.9160626,4.07215,5.329235,5
8.129252,8.666929,6.625059,5.8711405,4.2236195,3.6450572,5.0124793,2.8694103,4.6706705,5.817929,8
11.700239,3.3829625,5.8426666,4.7493978,3.1261344,3.4967048,5.6822786,3.2339509,4.9004545,6.036264,4
6.740969,6.459612,6.668597,6.238381,5.3091645,3.5578792,5.2210155,3.8184357,4.360768,5.413019,5
6.649478,7.9752107,6.318174,6.281998,3.6746588,3.999292,5.3327894,3.0079827,4.2350287,5.460377,5
2.164135,5.514404,2.4181335,4.814389,4.270471,3.582785,5.151056,3.2965076,4.7353196,6.1446443,6
5.867988,8.8036375,7.030759,6.0081205,3.5351548,4.868814,5.367376,2.6018798,3.8735144,5.191239,3
11.601675,2.7248826,6.221866,4.4351716,2.4545767,4.515072,5.793068,2.597825,4.470374,5.6693397,9
10.40216,7.6883984,7.0389724,3.4873285,6.8892384,3.1086056,4.415096,3.4367285,5.417,6.0675693,1
6.8470435,8.415102,6.589262,5.767462,3.6098974,4.383687,5.329928,2.7728212,4.152818,5.364601,8
11.957738,4.649439,7.538687,3.5134962,5.0157986,4.5060644,4.872179,2.4627748,4.9200945,5.8375425,7
9.9823,8.518152,6.508818,2.4131453,5.870708,3.6645732,4.727047,3.223716,5.0739202,5.696383,1
11.904334,4.625914,6.8223,4.8184514,4.798838,3.3815084,4.9863605,3.0932097,5.227461,6.176369,9
11.582082,5.2431545,7.0113,3.9806254,5.1045322,3.753982,4.9263515,2.9688087,5.1286526,6.040771,7
9.52807,9.054714,5.8133636,2.112628,3.6519754,4.3879476,5.363504,2.853265,4.4813485,5.1460514,1
6.9596853,8.75951,7.411614,6.2593417,4.1615024,4.3553877,5.137731,2.725283,4.2236376,5.506117,3
6.0576816,8.378683,7.5828643,6.0853086,4.657652,4.580428,5.1297736,2.92256,4.078588,5.34276,3
11.641449,3.24465,6.2504272,4.480073,2.5264306,4.4102397,5.760205,2.6183128,4.513047,5.6733575,9
10.134774,8.654912,5.9730983,2.3215933,4.4545207,3.9605248,5.1850142,3.014142,4.7179923,5.3860526,1
11.73222,2.7471344,5.752009,4.633582,2.8305838,3.6696208,5.8195467,3.194568,4.7896867,6.0037985,4
4.323101,6.7962995,3.3840082,4.6763563,4.839658,3.3267782,5.0053887,3.4012585,4.8156404,5.9290466,6
11.72827,4.2558136,6.4629908,4.2576942,3.2756636,4.1508064,5.5332646,2.7426455,4.7100196,5.7744007,9
8.305278,7.412965,8.009309,3.1395235,6.2968836,4.796483,4.638524,2.6195648,4.729458,5.796135,2
8.5364895,8.6621065,6.7077703,6.1395707,4.3753867,3.3706245,4.904665,2.8873737,4.8487234,6.0158377,8
6.0086875,7.6056623,6.5206275,6.400873,4.1766806,4.0441074,5.307799,3.235302,4.1533017,5.3688083,5
6.580697,6.6125135,6.765277,6.3091717,5.263867,3.6595352,5.2271695,3.748582,4.304432,5.3949347,5
4.066637,6.7062125,3.1943917,4.624367,5.4037185,3.0843635,4.831378,3.5775983,4.944176,5.9828568,6
6.779972,6.2446785,6.860849,5.9402742,5.695367,3.6254888,5.117962,3.8525822,4.4305687,5.456738,5
11.230809,5.138968,6.9809933,3.3388941,4.1438437,4.6177616,5.234767,2.5374422,4.673162,5.6541376,7
10.1002445,8.619139,6.159447,2.3608844,4.9619484,3.8256316,5.0047565,3.0979276,4.867923,5.5155163,1
11.38168,3.836287,5.828583,4.69659,2.5903656,3.8793216,5.785827,2.9890656,4.6945915,5.79458,4
6.500615,9.073984,7.216924,6.2768755,3.3479564,4.747926,5.331743,2.4471002,3.9701056,5.334696,3
3.8009284,6.606262,3.0610301,4.6226535,5.308176,3.1422257,4.8454576,3.542227,4.94472,6.0123396,6
6.661814,6.6013064,6.6555915,6.1746492,5.264647,3.5951142,5.1739135,3.7815835,4.387519,5.407078,5
9.462497,9.052007,5.8057833,2.1263466,3.5808094,4.422475,5.371912,2.840571,4.4734917,5.141123,1
7.5488596,8.765777,6.8882084,5.913258,4.316357,3.9132428,5.025563,2.8553276,4.51473,5.692078,8
12.113304,4.32313,7.592974,3.6508212,5.1094747,4.446161,4.825419,2.4805427,4.9707427,5.89577,7
9.477524,9.060381,5.5273366,2.5515885,2.9522307,4.3929014,5.637581,2.7375634,4.3115163,5.0233865,1
9.958019,8.160064,6.4130373,2.2721336,4.8054347,4.194659,5.09,2.997713,4.7293563,5.4403195,1
0.81323326,5.8102417,6.4952903,5.827815,5.0030284,4.504149,4.9759564,3.0466232,4.343154,6.0150537,0
7.8194413,6.887868,8.246157,2.813764,6.571077,5.188297,4.6159663,2.5260274,4.667641,5.8286247,2
3.3435783,6.3476605,2.8516657,4.7073665,4.856332,3.285388,4.9707656,3.450183,4.847968,6.0227823,6
11.773914,4.8810506,7.549119,3.6227229,5.2557116,4.3513837,4.8032246,2.5634198,4.9909673,5.9083123,7
6.6331024,7.2907977,6.3319635,6.2974157,4.274706,3.762965,5.3110867,3.393194,4.285084,5.4155726,5
6.936822,6.9804354,6.173949,6.1313868,4.379667,3.6258757,5.299644,3.4882593,4.377748,5.452241,5
11.966483,3.704737,6.5896244,4.8782835,3.2991319,4.0403924,5.453368,2.691303,4.7797775,5.854301,9
6.431572,8.771376,6.9278464,6.0513115,3.3092053,4.7234693,5.412056,2.586711,3.9295774,5.227965,3
11.52809,5.298334,7.308594,3.6668208,5.1919155,4.147369,4.8681855,2.7267022,5.017279,5.9322886,7
3.3948503,6.367632,2.8806417,4.733804,4.874836,3.251492,4.9660363,3.466414,4.8351765,6.0108976,6
0.15209539,5.3016434,6.5702953,5.8827486,5.173884,4.4293895,4.9297028,3.2565393,4.292184,6.086559,0
1.473272,6.0705495,6.444811,5.679096,5.030203,4.479402,4.9835687,3.0000632,4.3807845,5.9648075,0
11.920338,4.566133,6.789808,4.8236575,4.7315717,3.3747373,5.0193872,3.1027968,5.2209578,6.175768,9
0.8606632,5.791013,6.4252987,5.776459,4.9705157,4.4724393,4.995545,3.0621939,4.347291,6.043532,0
11.936555,4.7405305,7.193214,4.0341396,5.2032433,3.8394287,4.8620615,2.8805363,5.152727,6.0687103,7
11.73967,4.941451,6.664955,4.345673,4.247247,3.7273512,5.20853,2.9477367,5.0014777,5.9607496,9
11.636528,2.9709096,5.798217,4.6744223,2.8190658,3.702951,5.7885118,3.1443017,4.7705526,5.959226,4
6.531381,7.9746647,6.245235,6.4781976,3.4862914,3.9853272,5.361515,2.9629455,4.214493,5.4821997,5
11.62487,2.6716979,5.6778584,4.401247,2.4501748,3.9191236,5.9576573,3.085018,4.635344,5.8767734,4
6.5807357,6.6532383,6.792753,6.110859,5.4341903,3.6270697,5.0917234,3.7984934,4.426241,5.407856,5
1.7970525,6.08147,6.4353843,5.5568,5.155589,4.393452,4.971423,3.06087,4.448655,5.9720016,0
11.578062,4.4784255,6.1745477,4.4446745,3.3556619,3.7677176,5.5280814,3.007437,4.848586,5.8655634,4
6.8395314,7.044751,6.2040277,6.1979585,4.3381715,3.6570306,5.3083043,3.4658885,4.3497047,5.444192,5
7.382136,8.445917,6.9898267,5.412736,3.8075325,4.553437,5.320048,2.7335758,4.1352797,5.295748,3
0.3097783,5.0382633,6.8807154,5.7595673,5.644188,4.3223443,4.835544,3.4742963,4.3304343,6.078349,0
10.1616335,8.408219,6.325483,2.3652215,5.1609554,3.852275,4.9598856,3.1089213,4.894688,5.5539565,1
2.9549623,6.0976677,2.7084553,4.7046304,5.1931005,3.1489005,4.8688493,3.568169,4.9129033,6.0821724,6
12.003723,4.082642,6.772175,4.778949,3.684349,3.995447,5.318375,2.6943908,4.8560667,5.894767,9
11.976615,4.5617204,6.7633214,4.521451,4.0008574,3.879686,5.2477236,2.804371,4.9430914,5.9265337,9
6.5394654,8.576069,7.060011,5.491298,3.9302375,4.75841,5.317983,2.7538848,3.9949317,5.1841297,3
11.587952,4.113081,6.190018,4.4845037,3.0884788,3.944743,5.607691,2.8976967,4.748566,5.816949,9
10.097415,8.3414345,6.6013584,2.4730592,5.975163,3.6376688,4.708167,3.236577,5.0965953,5.7286935,1
6.4612985,8.20791,7.60538,5.725178,4.967558,4.523961,5.0858827,3.0244513,4.1594462,5.3304462,3
6.020489,7.997234,6.3992047,6.4809475,3.6256864,4.164791,5.369472,2.977013,4.103694,5.391125,5
9.746036,8.938012,5.728609,2.477469,3.6844149,4.1394787,5.3835673,2.875048,4.534062,5.234764,1
11.63193,3.1186976,6.2406507,4.508354,2.493095,4.425341,5.7695174,2.6142669,4.5055985,5.674647,9
8.696994,6.374341,7.994202,2.841261,6.410772,5.0389853,4.6595783,2.6064,4.795654,5.930372,3
1.7890306,5.98809,6.666801,5.5274525,5.3493724,4.387595,4.9428296,3.1203182,4.45337,5.9766135,0
0.5960765,5.503697,6.685623,5.7008185,5.291263,4.4261546,4.973089,3.188617,4.408328,6.1184196,0
11.407073,3.6898577,5.901653,4.6100197,2.4805543,4.0507064,5.817476,2.8863816,4.6172123,5.7382326,4
8.684401,8.340372,6.7946997,6.106552,4.866359,3.1870239,4.844634,3.1186173,4.930883,6.0257053,8
3.2593696,6.2497516,2.7767522,4.6915603,4.32877,3.5224643,5.132606,3.2840898,4.7640424,6.0243173,6
2.124996,5.4861073,2.4339802,4.8945007,4.1860456,3.6008508,5.1664453,3.290677,4.6790466,6.1238976,6
6.7351904,8.813136,7.459516,6.193427,4.0663114,4.531929,5.1908393,2.6790824,4.120398,5.4122376,9
6.630145,8.539472,7.7558336,6.0813584,4.7770295,4.4735646,5.0607176,2.8878078,4.1844063,5.427482,3
8.83032,8.361987,6.76484,6.1306763,4.757389,3.1644957,4.817872,3.0311377,4.985144,6.1075234,8
11.843942,4.681174,7.5395384,3.4984026,4.9842157,4.554537,4.8868876,2.4527822,4.891459,5.8251877,7
10.421636,7.7306976,6.877709,3.174126,6.514314,3.2824702,4.5471053,3.3807147,5.3074503,5.9658303,1
11.848988,4.4807568,6.5590973,4.789609,3.9153996,3.6582148,5.280489,2.9472175,4.99247,5.974381,9
7.0749497,8.553912,6.955701,5.5455785,3.6471877,4.6404533,5.348965,2.677638,4.065567,5.263251,3
5.9067845,8.905084,7.3710103,6.2347584,3.8114276,4.802058,5.2563653,2.636008,3.9414365,5.280978,3
6.169719,7.435748,6.5595474,6.2440634,4.477291,3.967146,5.267346,3.361425,4.208266,5.3616,5
8.42108,7.4992504,7.9050436,3.0241904,6.325328,4.7275586,4.6374054,2.6782913,4.76493,5.7937245,2
6.1784816,8.705238,7.211024,5.63215,3.962466,4.88432,5.30141,2.7032752,3.9291127,5.1617765,3
4.123808,6.7213793,3.2601805,4.679448,4.680546,3.3952346,5.0464544,3.3511248,4.795821,5.945492,6
6.1008973,8.644561,7.608824,5.7848096,4.450057,4.8404984,5.1896696,2.7810893,3.9791398,5.2247677,3
11.34815,3.4621468,5.9685025,4.196188,2.3253403,4.3846674,5.9089828,2.7529027,4.448766,5.6404004,4
12.066421,3.9264622,7.3380413,3.5307162,4.200649,4.8016515,5.1298075,2.3110092,4.71121,5.694922,7
12.019963,4.424173,6.728769,4.8562574,3.9875169,3.7269223,5.2180843,2.8479528,5.000583,5.9651184,9
11.431426,3.6364777,5.7773204,4.7418146,2.6602707,3.7729523,5.783676,3.0661325,4.7406187,5.8541694,4
6.1232667,8.501581,6.674573,6.1484103,3.4520907,4.540036,5.3810787,2.7317388,3.9962204,5.2900133,3
2.7480152,5.921379,2.6176794,4.8085985,4.128353,3.61957,5.185433,3.2445323,4.6977744,6.054521,6
6.5669065,8.99417,7.4525805,6.350316,3.687143,4.684116,5.2687902,2.5328379,4.0115275,5.362055,3
6.6551285,8.951809,7.0098615,6.2166095,3.2250144,4.655094,5.373362,2.4951417,3.9912179,5.330155,3
11.654057,3.121238,6.2115703,4.3427157,2.5647538,4.3950367,5.7828774,2.6694264,4.5180397,5.6971126,9
11.284806,5.5384626,7.058339,3.6025026,4.813497,4.161036,5.0223045,2.76126,4.921147,5.8521094,7
10.300238,7.8944273,6.7415957,2.7179365,6.147171,3.5444114,4.6793685,3.296593,5.158711,5.8113546,1
11.516708,5.1398497,7.058731,3.5116415,4.601565,4.315262,5.0860925,2.6751928,4.871051,5.8097024,7
8.185548,6.808231,8.160813,2.8869922,6.5360107,5.077063,4.619484,2.5627642,4.7277803,5.8623624,2
6.679892,8.758655,7.1358414,5.922713,3.6142888,4.7032695,5.352493,2.6505258,3.9822164,5.235494,3
8.07877,6.863289,8.2458725,2.8821073,6.615871,5.122192,4.584851,2.5234776,4.7235627,5.8766875,2
6.3948274,8.588199,7.778764,5.903033,4.759025,4.657041,5.082946,2.8544328,4.10524,5.340293,3
11.686935,4.8691673,6.481457,4.3152695,4.1446333,3.6115649,5.2875047,3.0721848,5.0180283,6.005114,9
6.6495185,8.990153,7.1427116,6.108366,3.4036152,4.7148476,5.3401895,2.5097957,3.9893594,5.3067117,3
8.363502,8.614295,6.5447226,5.4890122,4.264047,3.686071,5.018184,2.8773677,4.691375,5.785306,8
11.445166,3.044873,6.0995626,4.4751506,2.2510955,4.504944,5.8682814,2.6088693,4.422723,5.6186557,9
8.446007,6.519391,8.161411,2.8389852,6.6212697,5.0962157,4.588177,2.5620136,4.7909994,5.9475164,2
6.318954,7.0343366,7.1146502,6.131547,5.3213987,3.9601388,5.1338086,3.5576975,4.2695513,5.3766665,3
11.585873,3.466559,5.672139,4.1785665,2.7084107,3.7556884,5.8993545,3.1941442,4.716079,5.90362,4
6.618545,6.388109,6.935053,6.051747,5.671607,3.6708648,5.104666,3.8368914,4.4005632,5.4217963,5
3.167255,6.121149,2.7299373,4.7801957,4.839006,3.2027633,4.9857583,3.509857,4.8157334,6.0303764,6
8.756569,8.584811,6.6289034,5.818269,4.4846234,3.3679872,4.910667,2.9427168,4.8718452,5.973185,8
11.674984,3.9649894,5.799294,4.483817,3.3612647,3.3442194,5.6490703,3.3596199,4.971737,6.0663867,4
11.64124,4.9925594,6.4666624,4.284703,4.1358542,3.6282156,5.2721953,3.0593815,5.0118647,5.9714427,4
6.336847,7.686658,6.327443,6.371521,3.9018426,3.9672332,5.346713,3.1749322,4.1935687,5.398814,5
6.560838,8.543952,7.7535863,6.086959,4.7487154,4.5021396,5.0728326,2.884658,4.1623588,5.4093056,3
9.505531,8.85201,5.7431026,2.4339597,3.207117,4.4691052,5.549652,2.777055,4.3230214,5.055209,1
5.816146,8.714856,7.1573052,5.9498115,3.8201776,4.859143,5.324699,2.6876783,3.8897967,5.180812,3
10.150495,8.010557,6.6786942,2.5228245,5.8215513,3.756696,4.776847,3.2015188,5.038568,5.7093315,1
3.6280315,6.4994106,3.0495472,4.7271624,5.211921,3.1477082,4.8748894,3.5529175,4.890222,5.9976196,6
12.012474,4.4050655,6.787431,4.665388,3.942005,3.8796823,5.250423,2.7775378,4.93549,5.9332275,9
6.7245,7.016046,6.235636,6.290342,4.37071,3.6518884,5.316435,3.498409,4.3246765,5.4301314,5
8.381968,8.7324915,6.651255,5.987483,4.241794,3.516976,4.9617715,2.8426821,4.7611504,5.9220343,8
11.758768,4.803767,7.4017415,3.3756013,4.7320933,4.6187243,4.9899936,2.44701,4.821728,5.7595425,7
11.351325,3.8712473,5.9460936,4.62719,2.5058436,4.083257,5.786857,2.8472314,4.614245,5.711992,7
0.5231114,5.6124606,6.2551193,5.862597,4.8792152,4.418514,4.9912376,3.126355,4.326516,6.063611,0
8.188653,7.165377,7.9167423,2.7535641,6.219614,5.031175,4.700455,2.5740635,4.671928,5.7532887,2
11.440149,5.4644413,7.2198143,3.586414,5.1193657,4.1165676,4.887682,2.7575061,5.012068,5.903585,7
7.5435348,8.551866,6.422862,5.819392,3.4325733,4.086626,5.260899,2.67866,4.36074,5.590034,8
8.005563,6.877571,8.483204,3.066705,6.9491863,5.039798,4.4568834,2.5454385,4.809326,5.9839854,2
10.25835,8.023753,6.8981194,3.155059,6.7844043,3.1783776,4.4314084,3.4353714,5.379354,5.9969134,1
9.802907,8.199989,6.2018948,2.350101,4.0145125,4.4278765,5.358635,2.862315,4.4809837,5.2512164,1
5.992973,8.789586,6.992822,6.236427,3.501002,4.699606,5.334805,2.611314,3.9522157,5.2936206,3
6.586209,8.665485,7.7451973,6.127608,4.5972314,4.541158,5.094599,2.81621,4.141872,5.4051,3
7.7432184,8.683776,6.48375,5.760522,3.5790207,4.0267425,5.202971,2.6770027,4.427495,5.6356564,8
11.654393,4.066621,5.8873544,4.610548,3.5612097,3.2890196,5.5543475,3.3597672,5.0293603,6.0934315,4
6.291062,8.281255,6.3494744,6.5415998,3.2504084,4.1841087,5.383094,2.7871172,4.125921,5.4573116,5
1.8400534,5.3913264,2.6007469,4.9419928,4.2908645,3.6663716,5.1273594,3.286313,4.7035475,6.158858,6
6.6138096,8.958472,7.0659227,6.142645,3.3207695,4.7010536,5.3619227,2.5092838,3.9806452,5.3039174,3
11.808866,4.7643995,7.1411486,3.3265343,4.2804933,4.6086226,5.149923,2.448705,4.7549057,5.675994,7
11.969887,3.3081796,5.951593,4.902509,3.79394,3.1091962,5.508672,3.453079,5.136743,6.2655606,4
11.722672,4.1139956,6.4098797,4.567706,3.112654,4.1014624,5.5473866,2.7302482,4.7143407,5.7689247,9
8.5234585,8.520103,6.44425,5.942978,3.843861,3.579388,5.0781875,2.7651298,4.7089767,5.8941607,8
9.878522,8.739984,6.2830706,2.0800416,5.036015,4.0177627,4.9655795,3.046322,4.8476706,5.4859195,1
11.6728,4.9395432,6.4832797,4.3197584,4.1860576,3.6052754,5.2499237,3.0706003,5.03492,5.9873266,9
8.070684,6.952213,8.215269,2.860318,6.5986376,5.089182,4.5805645,2.526828,4.7258124,5.8634915,2
11.824724,4.164428,6.0855956,4.772407,4.655892,2.7385354,5.2371726,3.6831849,5.38667,6.412054,4
7.0668254,8.787906,7.316517,5.803122,3.8677466,4.6280785,5.2645426,2.6434605,4.0893474,5.3217206,3
11.691597,3.0392184,6.243432,4.481426,2.557448,4.386135,5.7602353,2.6446724,4.5305715,5.704248,9
8.714128,7.8087587,7.8260303,3.1406338,6.172058,4.7107573,4.6009455,2.5500226,4.792807,5.8357215,2
8.191676,6.7715826,8.35337,3.0376616,6.8856874,5.0480423,4.503858,2.58019,4.8184786,5.9828086,2
11.276868,5.465285,6.963211,3.4037745,4.4352074,4.363791,5.150507,2.6643054,4.7906537,5.730598,7
